,eve,no_eve
0,0.3333333333333333,0.4444444444444444
1,0.5,0.5
2,0.2777777777777778,0.3333333333333333
3,0.5555555555555556,0.4444444444444444
4,0.3888888888888889,0.5
5,0.5,0.6666666666666666
6,0.2777777777777778,0.3888888888888889
7,0.4444444444444444,0.5
8,0.3333333333333333,0.5
9,0.2222222222222222,0.4444444444444444
10,0.3333333333333333,0.5
11,0.5,0.5
12,0.4444444444444444,0.4444444444444444
13,0.5555555555555556,0.7777777777777778
14,0.3888888888888889,0.5
15,0.3333333333333333,0.3333333333333333
16,0.16666666666666666,0.5555555555555556
17,0.2777777777777778,0.4444444444444444
18,0.3888888888888889,0.3888888888888889
19,0.16666666666666666,0.5
20,0.2777777777777778,0.6666666666666666
21,0.2777777777777778,0.6111111111111112
22,0.4444444444444444,0.4444444444444444
23,0.5,0.2777777777777778
24,0.5,0.2777777777777778
25,0.5555555555555556,0.5
26,0.4444444444444444,0.5
27,0.3333333333333333,0.6111111111111112
28,0.3333333333333333,0.6111111111111112
29,0.6111111111111112,0.4444444444444444
30,0.3888888888888889,0.6111111111111112
31,0.2777777777777778,0.4444444444444444
32,0.3333333333333333,0.5
33,0.4444444444444444,0.5555555555555556
34,0.3333333333333333,0.4444444444444444
35,0.2222222222222222,0.5555555555555556
36,0.3333333333333333,0.7222222222222222
37,0.3888888888888889,0.6666666666666666
38,0.3333333333333333,0.4444444444444444
39,0.6111111111111112,0.16666666666666666
40,0.2222222222222222,0.5555555555555556
41,0.3333333333333333,0.4444444444444444
42,0.2222222222222222,0.5
43,0.2777777777777778,0.6666666666666666
44,0.1111111111111111,0.7222222222222222
45,0.3888888888888889,0.4444444444444444
46,0.3888888888888889,0.5
47,0.5555555555555556,0.6111111111111112
48,0.5555555555555556,0.3333333333333333
49,0.2777777777777778,0.6111111111111112
50,0.2777777777777778,0.5555555555555556
51,0.2777777777777778,0.6111111111111112
52,0.5,0.4444444444444444
53,0.2777777777777778,0.5
54,0.2222222222222222,0.4444444444444444
55,0.2777777777777778,0.6666666666666666
56,0.4444444444444444,0.4444444444444444
57,0.6111111111111112,0.6111111111111112
58,0.6111111111111112,0.4444444444444444
59,0.2222222222222222,0.4444444444444444
60,0.3333333333333333,0.5
61,0.2777777777777778,0.3888888888888889
62,0.3888888888888889,0.2777777777777778
63,0.2777777777777778,0.5
64,0.3888888888888889,0.5
65,0.5555555555555556,0.6111111111111112
66,0.3333333333333333,0.4444444444444444
67,0.5,0.7777777777777778
68,0.5,0.7222222222222222
69,0.3333333333333333,0.3333333333333333
70,0.2222222222222222,0.4444444444444444
71,0.3333333333333333,0.5555555555555556
72,0.5555555555555556,0.5
73,0.3888888888888889,0.5555555555555556
74,0.3333333333333333,0.3333333333333333
75,0.3888888888888889,0.6666666666666666
76,0.6666666666666666,0.7777777777777778
77,0.3888888888888889,0.5
78,0.4444444444444444,0.5555555555555556
79,0.2222222222222222,0.5
80,0.3333333333333333,0.3888888888888889
81,0.2777777777777778,0.6111111111111112
82,0.6666666666666666,0.3888888888888889
83,0.3333333333333333,0.5
84,0.3888888888888889,0.3333333333333333
85,0.4444444444444444,0.7222222222222222
86,0.3333333333333333,0.5555555555555556
87,0.3333333333333333,0.4444444444444444
88,0.4444444444444444,0.5555555555555556
89,0.5,0.4444444444444444
90,0.3888888888888889,0.4444444444444444
91,0.2777777777777778,0.3333333333333333
92,0.4444444444444444,0.4444444444444444
93,0.3888888888888889,0.6111111111111112
94,0.3888888888888889,0.5
95,0.3888888888888889,0.5555555555555556
96,0.3333333333333333,0.3888888888888889
97,0.3333333333333333,0.6666666666666666
98,0.5,0.5
99,0.3888888888888889,0.6111111111111112
100,0.3888888888888889,0.3333333333333333
101,0.3333333333333333,0.6666666666666666
102,0.6111111111111112,0.5
103,0.4444444444444444,0.4444444444444444
104,0.5,0.6111111111111112
105,0.4444444444444444,0.3333333333333333
106,0.4444444444444444,0.5
107,0.2777777777777778,0.2777777777777778
108,0.2777777777777778,0.4444444444444444
109,0.3888888888888889,0.4444444444444444
110,0.5,0.7222222222222222
111,0.5,0.4444444444444444
112,0.3888888888888889,0.3888888888888889
113,0.4444444444444444,0.3888888888888889
114,0.5,0.5
115,0.2777777777777778,0.5
116,0.5,0.4444444444444444
117,0.2777777777777778,0.4444444444444444
118,0.2222222222222222,0.5
119,0.3333333333333333,0.3888888888888889
120,0.2222222222222222,0.5
121,0.16666666666666666,0.5555555555555556
122,0.3888888888888889,0.3888888888888889
123,0.3888888888888889,0.3333333333333333
124,0.2777777777777778,0.3888888888888889
125,0.5,0.6666666666666666
126,0.2777777777777778,0.6111111111111112
127,0.3333333333333333,0.5
128,0.3333333333333333,0.5
129,0.3333333333333333,0.5
130,0.2777777777777778,0.5
131,0.3888888888888889,0.5
132,0.2777777777777778,0.5
133,0.4444444444444444,0.5
134,0.3888888888888889,0.2777777777777778
135,0.3888888888888889,0.5555555555555556
136,0.2777777777777778,0.3888888888888889
137,0.2777777777777778,0.4444444444444444
138,0.2777777777777778,0.5555555555555556
139,0.4444444444444444,0.5
140,0.3333333333333333,0.5555555555555556
141,0.4444444444444444,0.6666666666666666
142,0.3333333333333333,0.5
143,0.5555555555555556,0.3888888888888889
144,0.3888888888888889,0.2777777777777778
145,0.3888888888888889,0.5
146,0.2777777777777778,0.4444444444444444
147,0.3333333333333333,0.2222222222222222
148,0.4444444444444444,0.5555555555555556
149,0.3333333333333333,0.5555555555555556
150,0.16666666666666666,0.6111111111111112
151,0.3888888888888889,0.4444444444444444
152,0.5,0.3333333333333333
153,0.5555555555555556,0.6666666666666666
154,0.4444444444444444,0.6111111111111112
155,0.3888888888888889,0.6666666666666666
156,0.3888888888888889,0.6111111111111112
157,0.2777777777777778,0.3333333333333333
158,0.2222222222222222,0.6666666666666666
159,0.2222222222222222,0.4444444444444444
160,0.2777777777777778,0.5
161,0.5,0.3888888888888889
162,0.4444444444444444,0.5
163,0.4444444444444444,0.7222222222222222
164,0.4444444444444444,0.5
165,0.1111111111111111,0.6111111111111112
166,0.3888888888888889,0.5555555555555556
167,0.4444444444444444,0.16666666666666666
168,0.2777777777777778,0.6111111111111112
169,0.2222222222222222,0.3888888888888889
170,0.4444444444444444,0.5
171,0.6666666666666666,0.4444444444444444
172,0.3888888888888889,0.5
173,0.2777777777777778,0.4444444444444444
174,0.4444444444444444,0.6666666666666666
175,0.5,0.6111111111111112
176,0.2777777777777778,0.5
177,0.2222222222222222,0.4444444444444444
178,0.4444444444444444,0.5555555555555556
179,0.4444444444444444,0.3888888888888889
180,0.5,0.2222222222222222
181,0.5,0.3888888888888889
182,0.2777777777777778,0.3333333333333333
183,0.3333333333333333,0.3333333333333333
184,0.4444444444444444,0.5555555555555556
185,0.5,0.4444444444444444
186,0.2777777777777778,0.5
187,0.5,0.3888888888888889
188,0.2777777777777778,0.5
189,0.5,0.6111111111111112
190,0.2777777777777778,0.5555555555555556
191,0.4444444444444444,0.5
192,0.3333333333333333,0.4444444444444444
193,0.3888888888888889,0.5
194,0.3333333333333333,0.5
195,0.5,0.4444444444444444
196,0.3888888888888889,0.6111111111111112
197,0.4444444444444444,0.6666666666666666
198,0.2222222222222222,0.6111111111111112
199,0.3333333333333333,0.3888888888888889
200,0.5,0.2777777777777778
201,0.16666666666666666,0.5
202,0.16666666666666666,0.4444444444444444
203,0.3888888888888889,0.6111111111111112
204,0.5555555555555556,0.2222222222222222
205,0.5,0.6111111111111112
206,0.5555555555555556,0.5
207,0.3888888888888889,0.3888888888888889
208,0.6111111111111112,0.6111111111111112
209,0.4444444444444444,0.4444444444444444
210,0.3333333333333333,0.3888888888888889
211,0.4444444444444444,0.5
212,0.3888888888888889,0.5555555555555556
213,0.3333333333333333,0.3888888888888889
214,0.4444444444444444,0.5555555555555556
215,0.3888888888888889,0.6666666666666666
216,0.6111111111111112,0.5555555555555556
217,0.4444444444444444,0.6111111111111112
218,0.3888888888888889,0.3888888888888889
219,0.4444444444444444,0.2777777777777778
220,0.2222222222222222,0.5
221,0.2222222222222222,0.5555555555555556
222,0.5,0.4444444444444444
223,0.3888888888888889,0.6111111111111112
224,0.3333333333333333,0.3888888888888889
225,0.3888888888888889,0.5
226,0.3888888888888889,0.5
227,0.3888888888888889,0.4444444444444444
228,0.5555555555555556,0.4444444444444444
229,0.5555555555555556,0.7222222222222222
230,0.5,0.3888888888888889
231,0.5,0.5
232,0.3333333333333333,0.5
233,0.3888888888888889,0.5555555555555556
234,0.4444444444444444,0.5555555555555556
235,0.3888888888888889,0.4444444444444444
